Adj Close,Close,High,Low,Open,Volume,Datetime
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,
91741.0390625,91741.0390625,91741.0390625,91741.0390625,91741.0390625,0,2024-11-19 10:45:00+00:00
91740.21875,91740.21875,91740.21875,91740.21875,91740.21875,3973120,2024-11-19 10:46:00+00:00
91774.1484375,91774.1484375,91774.1484375,91774.1484375,91774.1484375,0,2024-11-19 10:47:00+00:00
91793.9609375,91793.9609375,91793.9609375,91793.9609375,91793.9609375,0,2024-11-19 10:48:00+00:00
91808.1875,91808.1875,91808.1875,91808.1875,91808.1875,0,2024-11-19 10:50:00+00:00
91817.8671875,91817.8671875,91817.8671875,91817.8671875,91817.8671875,245760,2024-11-19 10:51:00+00:00
91815.09375,91815.09375,91815.09375,91815.09375,91815.09375,0,2024-11-19 10:52:00+00:00
91811.0546875,91811.0546875,91811.0546875,91811.0546875,91811.0546875,4980736,2024-11-19 10:53:00+00:00
91822.953125,91822.953125,91822.953125,91822.953125,91822.953125,0,2024-11-19 10:54:00+00:00
91839.609375,91839.609375,91839.609375,91839.609375,91839.609375,4022272,2024-11-19 10:55:00+00:00
91826.1328125,91826.1328125,91826.1328125,91826.1328125,91826.1328125,0,2024-11-19 10:56:00+00:00
91791.5703125,91791.5703125,91791.5703125,91791.5703125,91791.5703125,0,2024-11-19 10:57:00+00:00
91793.75,91793.75,91793.75,91793.75,91793.75,0,2024-11-19 10:58:00+00:00
91809.96875,91809.96875,91809.96875,91809.96875,91809.96875,0,2024-11-19 10:59:00+00:00
91795.46875,91795.46875,91795.46875,91795.46875,91795.46875,1720320,2024-11-19 11:00:00+00:00
91818.6328125,91818.6328125,91818.6328125,91818.6328125,91818.6328125,0,2024-11-19 11:02:00+00:00
91803.3125,91803.3125,91803.3125,91803.3125,91803.3125,0,2024-11-19 11:03:00+00:00
91801.09375,91801.09375,91801.09375,91801.09375,91801.09375,0,2024-11-19 11:04:00+00:00
91801.8515625,91801.8515625,91801.8515625,91801.8515625,91801.8515625,0,2024-11-19 11:05:00+00:00
91815.234375,91815.234375,91815.234375,91815.234375,91815.234375,0,2024-11-19 11:06:00+00:00
91852.328125,91852.328125,91852.328125,91852.328125,91852.328125,0,2024-11-19 11:07:00+00:00
91861.015625,91861.015625,91861.015625,91861.015625,91861.015625,0,2024-11-19 11:08:00+00:00
91805.1171875,91805.1171875,91805.1171875,91805.1171875,91805.1171875,0,2024-11-19 11:09:00+00:00
91821.25,91821.25,91821.25,91821.25,91821.25,0,2024-11-19 11:11:00+00:00
91758.8671875,91758.8671875,91758.8671875,91758.8671875,91758.8671875,0,2024-11-19 11:12:00+00:00
91752.7265625,91752.7265625,91752.7265625,91752.7265625,91752.7265625,0,2024-11-19 11:14:00+00:00
91742.4765625,91742.4765625,91742.4765625,91742.4765625,91742.4765625,0,2024-11-19 11:15:00+00:00
91719.3515625,91719.3515625,91719.3515625,91719.3515625,91719.3515625,0,2024-11-19 11:16:00+00:00
91707.453125,91707.453125,91707.453125,91707.453125,91707.453125,0,2024-11-19 11:17:00+00:00
91659.921875,91659.921875,91659.921875,91659.921875,91659.921875,0,2024-11-19 11:18:00+00:00
91636.8359375,91636.8359375,91636.8359375,91636.8359375,91636.8359375,0,2024-11-19 11:20:00+00:00
91694.1484375,91694.1484375,91694.1484375,91694.1484375,91694.1484375,0,2024-11-19 11:21:00+00:00
91728.4296875,91728.4296875,91728.4296875,91728.4296875,91728.4296875,0,2024-11-19 11:22:00+00:00
91704.46875,91704.46875,91704.46875,91704.46875,91704.46875,0,2024-11-19 11:23:00+00:00
91676.3515625,91676.3515625,91676.3515625,91676.3515625,91676.3515625,0,2024-11-19 11:24:00+00:00
91688.7734375,91688.7734375,91688.7734375,91688.7734375,91688.7734375,0,2024-11-19 11:26:00+00:00
91689.6484375,91689.6484375,91689.6484375,91689.6484375,91689.6484375,0,2024-11-19 11:27:00+00:00
91623.7265625,91623.7265625,91623.7265625,91623.7265625,91623.7265625,0,2024-11-19 11:28:00+00:00
91596.1953125,91596.1953125,91596.1953125,91596.1953125,91596.1953125,0,2024-11-19 11:29:00+00:00
91585.96875,91585.96875,91585.96875,91585.96875,91585.96875,0,2024-11-19 11:30:00+00:00
91599.2421875,91599.2421875,91599.2421875,91599.2421875,91599.2421875,0,2024-11-19 11:31:00+00:00
91620.3125,91620.3125,91620.3125,91620.3125,91620.3125,0,2024-11-19 11:32:00+00:00
91606.640625,91606.640625,91606.640625,91606.640625,91606.640625,0,2024-11-19 11:33:00+00:00
91663.9140625,91663.9140625,91663.9140625,91663.9140625,91663.9140625,0,2024-11-19 11:34:00+00:00
91632.3515625,91632.3515625,91632.3515625,91632.3515625,91632.3515625,0,2024-11-19 11:35:00+00:00
91623.890625,91623.890625,91623.890625,91623.890625,91623.890625,0,2024-11-19 11:36:00+00:00
91636.421875,91636.421875,91636.421875,91636.421875,91636.421875,0,2024-11-19 11:38:00+00:00
91654.0,91654.0,91654.0,91654.0,91654.0,0,2024-11-19 11:39:00+00:00
91716.921875,91716.921875,91716.921875,91716.921875,91716.921875,0,2024-11-19 11:40:00+00:00
91717.5546875,91717.5546875,91717.5546875,91717.5546875,91717.5546875,0,2024-11-19 11:41:00+00:00
91726.671875,91726.671875,91726.671875,91726.671875,91726.671875,0,2024-11-19 11:42:00+00:00
91760.46875,91760.46875,91760.46875,91760.46875,91760.46875,0,2024-11-19 11:43:00+00:00
91743.6953125,91743.6953125,91743.6953125,91743.6953125,91743.6953125,0,2024-11-19 11:44:00+00:00
91715.3203125,91715.3203125,91715.3203125,91715.3203125,91715.3203125,0,2024-11-19 11:45:00+00:00
91719.6796875,91719.6796875,91719.6796875,91719.6796875,91719.6796875,0,2024-11-19 11:46:00+00:00
91711.4375,91711.4375,91711.4375,91711.4375,91711.4375,0,2024-11-19 11:47:00+00:00
91702.7265625,91702.7265625,91702.7265625,91702.7265625,91702.7265625,0,2024-11-19 11:48:00+00:00
91707.8359375,91707.8359375,91707.8359375,91707.8359375,91707.8359375,0,2024-11-19 11:49:00+00:00
91718.9921875,91718.9921875,91718.9921875,91718.9921875,91718.9921875,0,2024-11-19 11:50:00+00:00
91699.6640625,91699.6640625,91699.6640625,91699.6640625,91699.6640625,0,2024-11-19 11:52:00+00:00
91702.2578125,91702.2578125,91702.2578125,91702.2578125,91702.2578125,0,2024-11-19 11:53:00+00:00
91711.265625,91711.265625,91711.265625,91711.265625,91711.265625,0,2024-11-19 11:54:00+00:00
91730.5703125,91730.5703125,91730.5703125,91730.5703125,91730.5703125,0,2024-11-19 11:55:00+00:00
91726.640625,91726.640625,91726.640625,91726.640625,91726.640625,0,2024-11-19 11:56:00+00:00
91718.75,91718.75,91718.75,91718.75,91718.75,0,2024-11-19 11:57:00+00:00
91713.09375,91713.09375,91713.09375,91713.09375,91713.09375,0,2024-11-19 11:58:00+00:00
91723.125,91723.125,91723.125,91723.125,91723.125,0,2024-11-19 11:59:00+00:00
91722.6640625,91722.6640625,91722.6640625,91722.6640625,91722.6640625,0,2024-11-19 12:00:00+00:00
91781.25,91781.25,91781.25,91781.25,91781.25,0,2024-11-19 12:02:00+00:00
91862.8125,91862.8125,91862.8125,91862.8125,91862.8125,0,2024-11-19 12:03:00+00:00
91861.8203125,91861.8203125,91861.8203125,91861.8203125,91861.8203125,0,2024-11-19 12:04:00+00:00
91917.8046875,91917.8046875,91917.8046875,91917.8046875,91917.8046875,0,2024-11-19 12:05:00+00:00
91987.1875,91987.1875,91987.1875,91987.1875,91987.1875,0,2024-11-19 12:06:00+00:00
92012.6015625,92012.6015625,92012.6015625,92012.6015625,92012.6015625,3514368,2024-11-19 12:07:00+00:00
91995.6875,91995.6875,91995.6875,91995.6875,91995.6875,0,2024-11-19 12:08:00+00:00
91983.4609375,91983.4609375,91983.4609375,91983.4609375,91983.4609375,2433024,2024-11-19 12:09:00+00:00
91937.7890625,91937.7890625,91937.7890625,91937.7890625,91937.7890625,0,2024-11-19 12:10:00+00:00
91933.65625,91933.65625,91933.65625,91933.65625,91933.65625,0,2024-11-19 12:11:00+00:00
91960.1484375,91960.1484375,91960.1484375,91960.1484375,91960.1484375,9814016,2024-11-19 12:12:00+00:00
91970.1796875,91970.1796875,91970.1796875,91970.1796875,91970.1796875,0,2024-11-19 12:14:00+00:00
92149.9609375,92149.9609375,92149.9609375,92149.9609375,92149.9609375,21864448,2024-11-19 12:15:00+00:00
92105.359375,92105.359375,92105.359375,92105.359375,92105.359375,0,2024-11-19 12:16:00+00:00
92080.8828125,92080.8828125,92080.8828125,92080.8828125,92080.8828125,75325440,2024-11-19 12:17:00+00:00
92132.8359375,92132.8359375,92132.8359375,92132.8359375,92132.8359375,15458304,2024-11-19 12:18:00+00:00
92166.6015625,92166.6015625,92166.6015625,92166.6015625,92166.6015625,5300224,2024-11-19 12:19:00+00:00
92253.015625,92253.015625,92253.015625,92253.015625,92253.015625,128999424,2024-11-19 12:20:00+00:00
92283.78125,92283.78125,92283.78125,92283.78125,92283.78125,4169728,2024-11-19 12:21:00+00:00
92217.3359375,92217.3359375,92217.3359375,92217.3359375,92217.3359375,23494656,2024-11-19 12:22:00+00:00
92229.796875,92229.796875,92229.796875,92229.796875,92229.796875,15540224,2024-11-19 12:23:00+00:00
92221.875,92221.875,92221.875,92221.875,92221.875,54829056,2024-11-19 12:24:00+00:00
92312.8203125,92312.8203125,92312.8203125,92312.8203125,92312.8203125,43237376,2024-11-19 12:26:00+00:00
92337.9609375,92337.9609375,92337.9609375,92337.9609375,92337.9609375,8527872,2024-11-19 12:27:00+00:00
92412.5,92412.5,92412.5,92412.5,92412.5,5439488,2024-11-19 12:28:00+00:00
92442.7265625,92442.7265625,92442.7265625,92442.7265625,92442.7265625,32047104,2024-11-19 12:29:00+00:00
92465.15625,92465.15625,92465.15625,92465.15625,92465.15625,86163456,2024-11-19 12:30:00+00:00
92498.6328125,92498.6328125,92498.6328125,92498.6328125,92498.6328125,11796480,2024-11-19 12:31:00+00:00
92452.1875,92452.1875,92452.1875,92452.1875,92452.1875,23920640,2024-11-19 12:32:00+00:00
92286.6953125,92286.6953125,92286.6953125,92286.6953125,92286.6953125,107380736,2024-11-19 12:33:00+00:00
92273.1015625,92273.1015625,92273.1015625,92273.1015625,92273.1015625,61399040,2024-11-19 12:34:00+00:00
92277.7265625,92277.7265625,92277.7265625,92277.7265625,92277.7265625,71229440,2024-11-19 12:35:00+00:00
92305.671875,92305.671875,92305.671875,92305.671875,92305.671875,11182080,2024-11-19 12:36:00+00:00
92341.1328125,92341.1328125,92341.1328125,92341.1328125,92341.1328125,77283328,2024-11-19 12:38:00+00:00
92374.4921875,92374.4921875,92374.4921875,92374.4921875,92374.4921875,21979136,2024-11-19 12:39:00+00:00
92363.2421875,92363.2421875,92363.2421875,92363.2421875,92363.2421875,3342336,2024-11-19 12:40:00+00:00
92509.5,92509.5,92509.5,92509.5,92509.5,20709376,2024-11-19 12:41:00+00:00
92477.78125,92477.78125,92477.78125,92477.78125,92477.78125,19988480,2024-11-19 12:42:00+00:00
92460.109375,92460.109375,92460.109375,92460.109375,92460.109375,28606464,2024-11-19 12:43:00+00:00
92394.859375,92394.859375,92394.859375,92394.859375,92394.859375,89554944,2024-11-19 12:44:00+00:00
92364.78125,92364.78125,92364.78125,92364.78125,92364.78125,14893056,2024-11-19 12:45:00+00:00
92296.015625,92296.015625,92296.015625,92296.015625,92296.015625,12107776,2024-11-19 12:46:00+00:00
92216.546875,92216.546875,92216.546875,92216.546875,92216.546875,12402688,2024-11-19 12:47:00+00:00
92250.796875,92250.796875,92250.796875,92250.796875,92250.796875,60088320,2024-11-19 12:48:00+00:00
92268.2265625,92268.2265625,92268.2265625,92268.2265625,92268.2265625,83722240,2024-11-19 12:50:00+00:00
92335.15625,92335.15625,92335.15625,92335.15625,92335.15625,124829696,2024-11-19 12:51:00+00:00
92355.7890625,92355.7890625,92355.7890625,92355.7890625,92355.7890625,4186112,2024-11-19 12:52:00+00:00
92382.0,92382.0,92382.0,92382.0,92382.0,87916544,2024-11-19 12:53:00+00:00
92437.8203125,92437.8203125,92437.8203125,92437.8203125,92437.8203125,25354240,2024-11-19 12:54:00+00:00
92421.109375,92421.109375,92421.109375,92421.109375,92421.109375,6094848,2024-11-19 12:55:00+00:00
92402.453125,92402.453125,92402.453125,92402.453125,92402.453125,31424512,2024-11-19 12:56:00+00:00
92441.8203125,92441.8203125,92441.8203125,92441.8203125,92441.8203125,69402624,2024-11-19 12:57:00+00:00
92456.59375,92456.59375,92456.59375,92456.59375,92456.59375,3506176,2024-11-19 12:58:00+00:00
92473.7734375,92473.7734375,92473.7734375,92473.7734375,92473.7734375,41312256,2024-11-19 12:59:00+00:00
92513.484375,92513.484375,92513.484375,92513.484375,92513.484375,14761984,2024-11-19 13:00:00+00:00
92503.0234375,92503.0234375,92503.0234375,92503.0234375,92503.0234375,0,2024-11-19 13:02:00+00:00
92572.265625,92572.265625,92572.265625,92572.265625,92572.265625,0,2024-11-19 13:03:00+00:00
92575.234375,92575.234375,92575.234375,92575.234375,92575.234375,3514368,2024-11-19 13:04:00+00:00
92522.4375,92522.4375,92522.4375,92522.4375,92522.4375,80076800,2024-11-19 13:05:00+00:00
92506.4140625,92506.4140625,92506.4140625,92506.4140625,92506.4140625,0,2024-11-19 13:06:00+00:00
92528.84375,92528.84375,92528.84375,92528.84375,92528.84375,0,2024-11-19 13:07:00+00:00
92599.9296875,92599.9296875,92599.9296875,92599.9296875,92599.9296875,0,2024-11-19 13:08:00+00:00
92636.7578125,92636.7578125,92636.7578125,92636.7578125,92636.7578125,1736704,2024-11-19 13:09:00+00:00
92716.78125,92716.78125,92716.78125,92716.78125,92716.78125,12058624,2024-11-19 13:10:00+00:00
92761.8359375,92761.8359375,92761.8359375,92761.8359375,92761.8359375,0,2024-11-19 13:11:00+00:00
92676.265625,92676.265625,92676.265625,92676.265625,92676.265625,10444800,2024-11-19 13:12:00+00:00
92684.546875,92684.546875,92684.546875,92684.546875,92684.546875,85737472,2024-11-19 13:14:00+00:00
92719.0625,92719.0625,92719.0625,92719.0625,92719.0625,0,2024-11-19 13:15:00+00:00
92677.5859375,92677.5859375,92677.5859375,92677.5859375,92677.5859375,22233088,2024-11-19 13:16:00+00:00
92565.0234375,92565.0234375,92565.0234375,92565.0234375,92565.0234375,12935168,2024-11-19 13:17:00+00:00
92523.6875,92523.6875,92523.6875,92523.6875,92523.6875,1556480,2024-11-19 13:18:00+00:00
92509.5546875,92509.5546875,92509.5546875,92509.5546875,92509.5546875,8937472,2024-11-19 13:19:00+00:00
92433.125,92433.125,92433.125,92433.125,92433.125,40706048,2024-11-19 13:20:00+00:00
92440.3046875,92440.3046875,92440.3046875,92440.3046875,92440.3046875,8192000,2024-11-19 13:21:00+00:00
92472.8359375,92472.8359375,92472.8359375,92472.8359375,92472.8359375,0,2024-11-19 13:22:00+00:00
92431.359375,92431.359375,92431.359375,92431.359375,92431.359375,27131904,2024-11-19 13:23:00+00:00
92308.953125,92308.953125,92308.953125,92308.953125,92308.953125,2998272,2024-11-19 13:24:00+00:00
92315.6953125,92315.6953125,92315.6953125,92315.6953125,92315.6953125,50020352,2024-11-19 13:26:00+00:00
92328.1328125,92328.1328125,92328.1328125,92328.1328125,92328.1328125,3678208,2024-11-19 13:27:00+00:00
92400.3203125,92400.3203125,92400.3203125,92400.3203125,92400.3203125,9240576,2024-11-19 13:28:00+00:00
92310.6796875,92310.6796875,92310.6796875,92310.6796875,92310.6796875,0,2024-11-19 13:29:00+00:00
92131.6484375,92131.6484375,92131.6484375,92131.6484375,92131.6484375,5251072,2024-11-19 13:30:00+00:00
92105.203125,92105.203125,92105.203125,92105.203125,92105.203125,7184384,2024-11-19 13:31:00+00:00
91969.9296875,91969.9296875,91969.9296875,91969.9296875,91969.9296875,42385408,2024-11-19 13:32:00+00:00
92049.265625,92049.265625,92049.265625,92049.265625,92049.265625,737280,2024-11-19 13:33:00+00:00
91696.2578125,91696.2578125,91696.2578125,91696.2578125,91696.2578125,0,2024-11-19 13:34:00+00:00
91797.640625,91797.640625,91797.640625,91797.640625,91797.640625,120545280,2024-11-19 13:35:00+00:00
91774.6953125,91774.6953125,91774.6953125,91774.6953125,91774.6953125,22429696,2024-11-19 13:36:00+00:00
91917.765625,91917.765625,91917.765625,91917.765625,91917.765625,149061632,2024-11-19 13:38:00+00:00
91845.09375,91845.09375,91845.09375,91845.09375,91845.09375,20938752,2024-11-19 13:39:00+00:00
91920.6328125,91920.6328125,91920.6328125,91920.6328125,91920.6328125,10215424,2024-11-19 13:40:00+00:00
91872.9765625,91872.9765625,91872.9765625,91872.9765625,91872.9765625,69025792,2024-11-19 13:41:00+00:00
91681.6796875,91681.6796875,91681.6796875,91681.6796875,91681.6796875,68698112,2024-11-19 13:43:00+00:00
91576.5078125,91576.5078125,91576.5078125,91576.5078125,91576.5078125,95936512,2024-11-19 13:44:00+00:00
91535.8203125,91535.8203125,91535.8203125,91535.8203125,91535.8203125,19513344,2024-11-19 13:45:00+00:00
91682.328125,91682.328125,91682.328125,91682.328125,91682.328125,22609920,2024-11-19 13:46:00+00:00
91568.125,91568.125,91568.125,91568.125,91568.125,89677824,2024-11-19 13:47:00+00:00
91619.6796875,91619.6796875,91619.6796875,91619.6796875,91619.6796875,2932736,2024-11-19 13:48:00+00:00
91597.046875,91597.046875,91597.046875,91597.046875,91597.046875,71163904,2024-11-19 13:50:00+00:00
91615.9609375,91615.9609375,91615.9609375,91615.9609375,91615.9609375,0,2024-11-19 13:51:00+00:00
91578.796875,91578.796875,91578.796875,91578.796875,91578.796875,8503296,2024-11-19 13:52:00+00:00
91546.71875,91546.71875,91546.71875,91546.71875,91546.71875,54558720,2024-11-19 13:53:00+00:00
91482.8046875,91482.8046875,91482.8046875,91482.8046875,91482.8046875,3522560,2024-11-19 13:54:00+00:00
91260.6796875,91260.6796875,91260.6796875,91260.6796875,91260.6796875,6668288,2024-11-19 13:55:00+00:00
91267.5,91267.5,91267.5,91267.5,91267.5,81043456,2024-11-19 13:56:00+00:00
91332.859375,91332.859375,91332.859375,91332.859375,91332.859375,14139392,2024-11-19 13:57:00+00:00
91358.6015625,91358.6015625,91358.6015625,91358.6015625,91358.6015625,16842752,2024-11-19 13:58:00+00:00
91301.6796875,91301.6796875,91301.6796875,91301.6796875,91301.6796875,46563328,2024-11-19 13:59:00+00:00
91208.109375,91208.109375,91208.109375,91208.109375,91208.109375,80715776,2024-11-19 14:00:00+00:00
91217.5703125,91217.5703125,91217.5703125,91217.5703125,91217.5703125,0,2024-11-19 14:02:00+00:00
91350.9921875,91350.9921875,91350.9921875,91350.9921875,91350.9921875,18440192,2024-11-19 14:03:00+00:00
91308.984375,91308.984375,91308.984375,91308.984375,91308.984375,0,2024-11-19 14:04:00+00:00
91253.8828125,91253.8828125,91253.8828125,91253.8828125,91253.8828125,38256640,2024-11-19 14:05:00+00:00
91126.296875,91126.296875,91126.296875,91126.296875,91126.296875,12206080,2024-11-19 14:06:00+00:00
91195.6953125,91195.6953125,91195.6953125,91195.6953125,91195.6953125,5455872,2024-11-19 14:07:00+00:00
91407.265625,91407.265625,91407.265625,91407.265625,91407.265625,175931392,2024-11-19 14:08:00+00:00
91516.375,91516.375,91516.375,91516.375,91516.375,26198016,2024-11-19 14:09:00+00:00
91592.71875,91592.71875,91592.71875,91592.71875,91592.71875,23060480,2024-11-19 14:10:00+00:00
91498.03125,91498.03125,91498.03125,91498.03125,91498.03125,210083840,2024-11-19 14:11:00+00:00
91609.8046875,91609.8046875,91609.8046875,91609.8046875,91609.8046875,32964608,2024-11-19 14:12:00+00:00
91767.40625,91767.40625,91767.40625,91767.40625,91767.40625,190038016,2024-11-19 14:15:00+00:00
91679.375,91679.375,91679.375,91679.375,91679.375,60514304,2024-11-19 14:16:00+00:00
91792.9453125,91792.9453125,91792.9453125,91792.9453125,91792.9453125,18661376,2024-11-19 14:17:00+00:00
91822.9921875,91822.9921875,91822.9921875,91822.9921875,91822.9921875,0,2024-11-19 14:18:00+00:00
91785.109375,91785.109375,91785.109375,91785.109375,91785.109375,5939200,2024-11-19 14:19:00+00:00
91545.9765625,91545.9765625,91545.9765625,91545.9765625,91545.9765625,13942784,2024-11-19 14:20:00+00:00
91560.1796875,91560.1796875,91560.1796875,91560.1796875,91560.1796875,52813824,2024-11-19 14:21:00+00:00
91470.984375,91470.984375,91470.984375,91470.984375,91470.984375,42762240,2024-11-19 14:23:00+00:00
91426.2265625,91426.2265625,91426.2265625,91426.2265625,91426.2265625,12042240,2024-11-19 14:24:00+00:00
91421.1484375,91421.1484375,91421.1484375,91421.1484375,91421.1484375,0,2024-11-19 14:26:00+00:00
91427.1328125,91427.1328125,91427.1328125,91427.1328125,91427.1328125,0,2024-11-19 14:27:00+00:00
91539.9296875,91539.9296875,91539.9296875,91539.9296875,91539.9296875,58859520,2024-11-19 14:29:00+00:00
91544.90625,91544.90625,91544.90625,91544.90625,91544.90625,11321344,2024-11-19 14:30:00+00:00
91529.40625,91529.40625,91529.40625,91529.40625,91529.40625,20520960,2024-11-19 14:31:00+00:00
91606.1484375,91606.1484375,91606.1484375,91606.1484375,91606.1484375,23478272,2024-11-19 14:32:00+00:00
91391.40625,91391.40625,91391.40625,91391.40625,91391.40625,7176192,2024-11-19 14:33:00+00:00
91322.8046875,91322.8046875,91322.8046875,91322.8046875,91322.8046875,14417920,2024-11-19 14:34:00+00:00
91228.6796875,91228.6796875,91228.6796875,91228.6796875,91228.6796875,3596288,2024-11-19 14:35:00+00:00
91306.2890625,91306.2890625,91306.2890625,91306.2890625,91306.2890625,0,2024-11-19 14:36:00+00:00
91374.828125,91374.828125,91374.828125,91374.828125,91374.828125,16089088,2024-11-19 14:38:00+00:00
91632.96875,91632.96875,91632.96875,91632.96875,91632.96875,0,2024-11-19 14:39:00+00:00
91631.6484375,91631.6484375,91631.6484375,91631.6484375,91631.6484375,3612672,2024-11-19 14:40:00+00:00
91659.71875,91659.71875,91659.71875,91659.71875,91659.71875,51830784,2024-11-19 14:41:00+00:00
91801.625,91801.625,91801.625,91801.625,91801.625,4898816,2024-11-19 14:42:00+00:00
91757.90625,91757.90625,91757.90625,91757.90625,91757.90625,18841600,2024-11-19 14:43:00+00:00
91843.640625,91843.640625,91843.640625,91843.640625,91843.640625,319488,2024-11-19 14:44:00+00:00
91989.921875,91989.921875,91989.921875,91989.921875,91989.921875,3276800,2024-11-19 14:45:00+00:00
92271.03125,92271.03125,92271.03125,92271.03125,92271.03125,67469312,2024-11-19 14:46:00+00:00
92186.6875,92186.6875,92186.6875,92186.6875,92186.6875,66461696,2024-11-19 14:47:00+00:00
91971.5078125,91971.5078125,91971.5078125,91971.5078125,91971.5078125,13533184,2024-11-19 14:48:00+00:00
92184.8671875,92184.8671875,92184.8671875,92184.8671875,92184.8671875,178315264,2024-11-19 14:50:00+00:00
91990.3515625,91990.3515625,91990.3515625,91990.3515625,91990.3515625,4538368,2024-11-19 14:51:00+00:00
92013.640625,92013.640625,92013.640625,92013.640625,92013.640625,18530304,2024-11-19 14:52:00+00:00
92189.171875,92189.171875,92189.171875,92189.171875,92189.171875,22765568,2024-11-19 14:53:00+00:00
92096.2890625,92096.2890625,92096.2890625,92096.2890625,92096.2890625,59244544,2024-11-19 14:54:00+00:00
92038.171875,92038.171875,92038.171875,92038.171875,92038.171875,17031168,2024-11-19 14:55:00+00:00
91911.9140625,91911.9140625,91911.9140625,91911.9140625,91911.9140625,55721984,2024-11-19 14:56:00+00:00
91816.3515625,91816.3515625,91816.3515625,91816.3515625,91816.3515625,0,2024-11-19 14:57:00+00:00
91884.0859375,91884.0859375,91884.0859375,91884.0859375,91884.0859375,0,2024-11-19 14:58:00+00:00
91960.203125,91960.203125,91960.203125,91960.203125,91960.203125,0,2024-11-19 14:59:00+00:00
91904.375,91904.375,91904.375,91904.375,91904.375,2383872,2024-11-19 15:00:00+00:00
92086.4609375,92086.4609375,92086.4609375,92086.4609375,92086.4609375,0,2024-11-19 15:02:00+00:00
91969.09375,91969.09375,91969.09375,91969.09375,91969.09375,0,2024-11-19 15:03:00+00:00
92060.1484375,92060.1484375,92060.1484375,92060.1484375,92060.1484375,14286848,2024-11-19 15:04:00+00:00
92088.1484375,92088.1484375,92088.1484375,92088.1484375,92088.1484375,45965312,2024-11-19 15:05:00+00:00
92089.1796875,92089.1796875,92089.1796875,92089.1796875,92089.1796875,0,2024-11-19 15:06:00+00:00
92152.7578125,92152.7578125,92152.7578125,92152.7578125,92152.7578125,4087808,2024-11-19 15:07:00+00:00
92206.859375,92206.859375,92206.859375,92206.859375,92206.859375,0,2024-11-19 15:08:00+00:00
92197.171875,92197.171875,92197.171875,92197.171875,92197.171875,32219136,2024-11-19 15:09:00+00:00
92200.5859375,92200.5859375,92200.5859375,92200.5859375,92200.5859375,11247616,2024-11-19 15:10:00+00:00
92196.2578125,92196.2578125,92196.2578125,92196.2578125,92196.2578125,43433984,2024-11-19 15:11:00+00:00
92209.7109375,92209.7109375,92209.7109375,92209.7109375,92209.7109375,0,2024-11-19 15:12:00+00:00
92134.4296875,92134.4296875,92134.4296875,92134.4296875,92134.4296875,0,2024-11-19 15:14:00+00:00
92005.0703125,92005.0703125,92005.0703125,92005.0703125,92005.0703125,2351104,2024-11-19 15:15:00+00:00
91872.875,91872.875,91872.875,91872.875,91872.875,13246464,2024-11-19 15:16:00+00:00
91900.0390625,91900.0390625,91900.0390625,91900.0390625,91900.0390625,48300032,2024-11-19 15:17:00+00:00
91962.671875,91962.671875,91962.671875,91962.671875,91962.671875,0,2024-11-19 15:18:00+00:00
91939.5859375,91939.5859375,91939.5859375,91939.5859375,91939.5859375,0,2024-11-19 15:19:00+00:00
91916.2734375,91916.2734375,91916.2734375,91916.2734375,91916.2734375,96493568,2024-11-19 15:20:00+00:00
91673.7578125,91673.7578125,91673.7578125,91673.7578125,91673.7578125,10199040,2024-11-19 15:21:00+00:00
91675.75,91675.75,91675.75,91675.75,91675.75,2785280,2024-11-19 15:22:00+00:00
91749.703125,91749.703125,91749.703125,91749.703125,91749.703125,42287104,2024-11-19 15:24:00+00:00
91796.078125,91796.078125,91796.078125,91796.078125,91796.078125,47120384,2024-11-19 15:26:00+00:00
91853.390625,91853.390625,91853.390625,91853.390625,91853.390625,0,2024-11-19 15:27:00+00:00
91793.6484375,91793.6484375,91793.6484375,91793.6484375,91793.6484375,0,2024-11-19 15:28:00+00:00
91657.4921875,91657.4921875,91657.4921875,91657.4921875,91657.4921875,0,2024-11-19 15:29:00+00:00
91690.0703125,91690.0703125,91690.0703125,91690.0703125,91690.0703125,21635072,2024-11-19 15:30:00+00:00
91608.7890625,91608.7890625,91608.7890625,91608.7890625,91608.7890625,15056896,2024-11-19 15:31:00+00:00
91985.390625,91985.390625,91985.390625,91985.390625,91985.390625,34840576,2024-11-19 15:32:00+00:00
92182.84375,92182.84375,92182.84375,92182.84375,92182.84375,66224128,2024-11-19 15:34:00+00:00
92140.859375,92140.859375,92140.859375,92140.859375,92140.859375,55566336,2024-11-19 15:35:00+00:00
92151.7578125,92151.7578125,92151.7578125,92151.7578125,92151.7578125,116629504,2024-11-19 15:36:00+00:00
92267.546875,92267.546875,92267.546875,92267.546875,92267.546875,0,2024-11-19 15:38:00+00:00
92263.2890625,92263.2890625,92263.2890625,92263.2890625,92263.2890625,0,2024-11-19 15:39:00+00:00
92162.1484375,92162.1484375,92162.1484375,92162.1484375,92162.1484375,0,2024-11-19 15:41:00+00:00
92154.8984375,92154.8984375,92154.8984375,92154.8984375,92154.8984375,0,2024-11-19 15:42:00+00:00
92170.34375,92170.34375,92170.34375,92170.34375,92170.34375,0,2024-11-19 15:43:00+00:00
